System,Model,FDC,FBD,Ske,Kur,PLO,CL,MIE,NBC,MAPE,RD,OR_0,OR_1,OR_2,OR_3,Ac_0,Ac_1,Ac_2,Ac_3,SH,perf
SQL,DECART,0.0600416012606667,4.0,0.1040972471880409,0.2573027855873986,0.8243045387994143,-1.3881439896332892,0.8543725894733651,0.8418757168882626,3.262513010625125,251.55307467057105,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,12.672711070221789
SQL,DECART,0.0600416012606667,4.0,0.1040972471880409,0.2573027855873986,0.8243045387994143,-1.3881439896332892,0.8543725894733651,0.8418757168882626,3.262513010625125,251.55307467057105,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.95863567978776
SQL,DECART,0.0600416012606667,4.0,0.1040972471880409,0.2573027855873986,0.8243045387994143,-1.3881439896332892,0.8543725894733651,0.8418757168882626,3.262513010625125,251.55307467057105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,12.66718375479339
SQL,DECART,0.0600416012606667,4.0,0.1040972471880409,0.2573027855873986,0.8243045387994143,-1.3881439896332892,0.8543725894733651,0.8418757168882626,3.262513010625125,251.55307467057105,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,12.674379135952382
SQL,DECART,0.0600416012606667,4.0,0.1040972471880409,0.2573027855873986,0.8243045387994143,-1.3881439896332892,0.8543725894733651,0.8418757168882626,3.262513010625125,251.55307467057105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.725726910568492
SQL,DECART,0.0600416012606667,4.0,0.1040972471880409,0.2573027855873986,0.8243045387994143,-1.3881439896332892,0.8543725894733651,0.8418757168882626,3.262513010625125,251.55307467057105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.651755418461748
SQL,DeepPerf,0.1533804707070132,4.0,0.4076850601814587,0.6796712540917669,0.7295021961932651,-1.239018694698282,0.8487255175605974,0.9174095073668252,496.1859061213729,230.77598828696924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,12.842249197735944
SQL,DeepPerf,0.1533804707070132,4.0,0.4076850601814587,0.6796712540917669,0.7295021961932651,-1.239018694698282,0.8487255175605974,0.9174095073668252,496.1859061213729,230.77598828696924,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,12.64415929615351
SQL,DeepPerf,0.1533804707070132,4.0,0.4076850601814587,0.6796712540917669,0.7295021961932651,-1.239018694698282,0.8487255175605974,0.9174095073668252,496.1859061213729,230.77598828696924,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,12.89185171958394
SQL,DeepPerf,0.1533804707070132,4.0,0.4076850601814587,0.6796712540917669,0.7295021961932651,-1.239018694698282,0.8487255175605974,0.9174095073668252,496.1859061213729,230.77598828696924,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,13.01905365872569
SQL,DeepPerf,0.1533804707070132,4.0,0.4076850601814587,0.6796712540917669,0.7295021961932651,-1.239018694698282,0.8487255175605974,0.9174095073668252,496.1859061213729,230.77598828696924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,12.639881318969689
SQL,DeepPerf,0.1533804707070132,4.0,0.4076850601814587,0.6796712540917669,0.7295021961932651,-1.239018694698282,0.8487255175605974,0.9174095073668252,496.1859061213729,230.77598828696924,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,12.64639823742542
SQL,DeepPerf,0.1533804707070132,4.0,0.4076850601814587,0.6796712540917669,0.7295021961932651,-1.239018694698282,0.8487255175605974,0.9174095073668252,496.1859061213729,230.77598828696924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.82864554430565
SQL,DeepPerf,0.1533804707070132,4.0,0.4076850601814587,0.6796712540917669,0.7295021961932651,-1.239018694698282,0.8487255175605974,0.9174095073668252,496.1859061213729,230.77598828696924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.684729350235022
SQL,DT,0.2011792717382768,4.0,0.0119657963462949,0.2375916275916501,0.7979502196193266,-0.981970107668688,0.8616482600692543,0.8455232023591712,4.626425128992986,361.9410688140557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,12.736374785157729
SQL,DT,0.2011792717382768,4.0,0.0119657963462949,0.2375916275916501,0.7979502196193266,-0.981970107668688,0.8616482600692543,0.8455232023591712,4.626425128992986,361.9410688140557,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,12.674126024496491
SQL,DT,0.2011792717382768,4.0,0.0119657963462949,0.2375916275916501,0.7979502196193266,-0.981970107668688,0.8616482600692543,0.8455232023591712,4.626425128992986,361.9410688140557,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,12.690091946294764
SQL,DT,0.2011792717382768,4.0,0.0119657963462949,0.2375916275916501,0.7979502196193266,-0.981970107668688,0.8616482600692543,0.8455232023591712,4.626425128992986,361.9410688140557,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.948380213070168
SQL,DT,0.2011792717382768,4.0,0.0119657963462949,0.2375916275916501,0.7979502196193266,-0.981970107668688,0.8616482600692543,0.8455232023591712,4.626425128992986,361.9410688140557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,12.668042239961226
SQL,DT,0.2011792717382768,4.0,0.0119657963462949,0.2375916275916501,0.7979502196193266,-0.981970107668688,0.8616482600692543,0.8455232023591712,4.626425128992986,361.9410688140557,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,12.644764834265636
SQL,DT,0.2011792717382768,4.0,0.0119657963462949,0.2375916275916501,0.7979502196193266,-0.981970107668688,0.8616482600692543,0.8455232023591712,4.626425128992986,361.9410688140557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.691032055299384
SQL,DT,0.2011792717382768,4.0,0.0119657963462949,0.2375916275916501,0.7979502196193266,-0.981970107668688,0.8616482600692543,0.8455232023591712,4.626425128992986,361.9410688140557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.655003103896457
SQL,GP,0.1463808963269153,6.0,0.1721170916318219,0.9391284129545296,0.6482430453879942,-1.7752876221774407,0.8488715442390433,0.8956762786381516,4.0781557912640505,348.27598828696927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,12.73164754530348
SQL,GP,0.1463808963269153,6.0,0.1721170916318219,0.9391284129545296,0.6482430453879942,-1.7752876221774407,0.8488715442390433,0.8956762786381516,4.0781557912640505,348.27598828696927,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,12.789368056339818
SQL,GP,0.1463808963269153,6.0,0.1721170916318219,0.9391284129545296,0.6482430453879942,-1.7752876221774407,0.8488715442390433,0.8956762786381516,4.0781557912640505,348.27598828696927,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,12.736387659988626
SQL,GP,0.1463808963269153,6.0,0.1721170916318219,0.9391284129545296,0.6482430453879942,-1.7752876221774407,0.8488715442390433,0.8956762786381516,4.0781557912640505,348.27598828696927,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.8766194735236
SQL,GP,0.1463808963269153,6.0,0.1721170916318219,0.9391284129545296,0.6482430453879942,-1.7752876221774407,0.8488715442390433,0.8956762786381516,4.0781557912640505,348.27598828696927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,12.875914189356278
SQL,GP,0.1463808963269153,6.0,0.1721170916318219,0.9391284129545296,0.6482430453879942,-1.7752876221774407,0.8488715442390433,0.8956762786381516,4.0781557912640505,348.27598828696927,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,12.902791231474389
SQL,GP,0.1463808963269153,6.0,0.1721170916318219,0.9391284129545296,0.6482430453879942,-1.7752876221774407,0.8488715442390433,0.8956762786381516,4.0781557912640505,348.27598828696927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.78626502375204
SQL,GP,0.1463808963269153,6.0,0.1721170916318219,0.9391284129545296,0.6482430453879942,-1.7752876221774407,0.8488715442390433,0.8956762786381516,4.0781557912640505,348.27598828696927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.85563633559344
SQL,HINNPerf,0.2542062705750881,4.0,0.2548586064642454,0.0470684643936941,0.7448755490483163,-0.9197750020879654,0.831315367510239,0.9018809601003888,2.4485215743906688,186.1760614934114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,12.739265411220025
SQL,HINNPerf,0.2542062705750881,4.0,0.2548586064642454,0.0470684643936941,0.7448755490483163,-0.9197750020879654,0.831315367510239,0.9018809601003888,2.4485215743906688,186.1760614934114,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,12.67202725970631
SQL,HINNPerf,0.2542062705750881,4.0,0.2548586064642454,0.0470684643936941,0.7448755490483163,-0.9197750020879654,0.831315367510239,0.9018809601003888,2.4485215743906688,186.1760614934114,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,12.713922630080344
SQL,HINNPerf,0.2542062705750881,4.0,0.2548586064642454,0.0470684643936941,0.7448755490483163,-0.9197750020879654,0.831315367510239,0.9018809601003888,2.4485215743906688,186.1760614934114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.890869964901412
SQL,HINNPerf,0.2542062705750881,4.0,0.2548586064642454,0.0470684643936941,0.7448755490483163,-0.9197750020879654,0.831315367510239,0.9018809601003888,2.4485215743906688,186.1760614934114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,12.631849148032597
SQL,HINNPerf,0.2542062705750881,4.0,0.2548586064642454,0.0470684643936941,0.7448755490483163,-0.9197750020879654,0.831315367510239,0.9018809601003888,2.4485215743906688,186.1760614934114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,12.677527494033656
SQL,HINNPerf,0.2542062705750881,4.0,0.2548586064642454,0.0470684643936941,0.7448755490483163,-0.9197750020879654,0.831315367510239,0.9018809601003888,2.4485215743906688,186.1760614934114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.765490691693431
SQL,HINNPerf,0.2542062705750881,4.0,0.2548586064642454,0.0470684643936941,0.7448755490483163,-0.9197750020879654,0.831315367510239,0.9018809601003888,2.4485215743906688,186.1760614934114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.6604806728545
SQL,LR,0.1061840791426196,6.0,0.2008845500659716,1.11041827061022,0.6456808199121522,-2.0168317557220883,0.8477245137656826,0.896763546104777,4.1385247679574295,350.1800878477306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,12.732152596685694
SQL,LR,0.1061840791426196,6.0,0.2008845500659716,1.11041827061022,0.6456808199121522,-2.0168317557220883,0.8477245137656826,0.896763546104777,4.1385247679574295,350.1800878477306,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,12.695628708067105
SQL,LR,0.1061840791426196,6.0,0.2008845500659716,1.11041827061022,0.6456808199121522,-2.0168317557220883,0.8477245137656826,0.896763546104777,4.1385247679574295,350.1800878477306,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,12.670599344811452
SQL,LR,0.1061840791426196,6.0,0.2008845500659716,1.11041827061022,0.6456808199121522,-2.0168317557220883,0.8477245137656826,0.896763546104777,4.1385247679574295,350.1800878477306,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.826158244845754
SQL,LR,0.1061840791426196,6.0,0.2008845500659716,1.11041827061022,0.6456808199121522,-2.0168317557220883,0.8477245137656826,0.896763546104777,4.1385247679574295,350.1800878477306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,12.63216334756316
SQL,LR,0.1061840791426196,6.0,0.2008845500659716,1.11041827061022,0.6456808199121522,-2.0168317557220883,0.8477245137656826,0.896763546104777,4.1385247679574295,350.1800878477306,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,12.70460841171937
SQL,LR,0.1061840791426196,6.0,0.2008845500659716,1.11041827061022,0.6456808199121522,-2.0168317557220883,0.8477245137656826,0.896763546104777,4.1385247679574295,350.1800878477306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.592263779285329
SQL,LR,0.1061840791426196,6.0,0.2008845500659716,1.11041827061022,0.6456808199121522,-2.0168317557220883,0.8477245137656826,0.896763546104777,4.1385247679574295,350.1800878477306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.636563435050094
SQL,RF,0.1609681151163531,4.0,0.295774821665192,0.7883641514430362,0.6628843338213763,-1.0959347011376683,0.8468092764640603,0.89552746019057,3.439612662234841,280.8049048316252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,12.731576667146248
SQL,RF,0.1609681151163531,4.0,0.295774821665192,0.7883641514430362,0.6628843338213763,-1.0959347011376683,0.8468092764640603,0.89552746019057,3.439612662234841,280.8049048316252,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,12.662840676488669
SQL,RF,0.1609681151163531,4.0,0.295774821665192,0.7883641514430362,0.6628843338213763,-1.0959347011376683,0.8468092764640603,0.89552746019057,3.439612662234841,280.8049048316252,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,12.720103813692598
SQL,RF,0.1609681151163531,4.0,0.295774821665192,0.7883641514430362,0.6628843338213763,-1.0959347011376683,0.8468092764640603,0.89552746019057,3.439612662234841,280.8049048316252,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,13.017394226808548
SQL,RF,0.1609681151163531,4.0,0.295774821665192,0.7883641514430362,0.6628843338213763,-1.0959347011376683,0.8468092764640603,0.89552746019057,3.439612662234841,280.8049048316252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,12.56609095258687
SQL,RF,0.1609681151163531,4.0,0.295774821665192,0.7883641514430362,0.6628843338213763,-1.0959347011376683,0.8468092764640603,0.89552746019057,3.439612662234841,280.8049048316252,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,12.6223529521496
SQL,RF,0.1609681151163531,4.0,0.295774821665192,0.7883641514430362,0.6628843338213763,-1.0959347011376683,0.8468092764640603,0.89552746019057,3.439612662234841,280.8049048316252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.732603261223495
SQL,RF,0.1609681151163531,4.0,0.295774821665192,0.7883641514430362,0.6628843338213763,-1.0959347011376683,0.8468092764640603,0.89552746019057,3.439612662234841,280.8049048316252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.612184252523678
SQL,SPLConqueror,0.1220978754048147,5.5,0.4122178861681764,1.5995938173034143,0.6522693997071742,-2.0661831153400376,0.8467421425038449,0.8983106164870479,4.108146122669288,348.67093704245974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,12.772897193682992
SQL,SPLConqueror,0.1220978754048147,5.5,0.4122178861681764,1.5995938173034143,0.6522693997071742,-2.0661831153400376,0.8467421425038449,0.8983106164870479,4.108146122669288,348.67093704245974,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,12.75525715005737
SQL,SPLConqueror,0.1220978754048147,5.5,0.4122178861681764,1.5995938173034143,0.6522693997071742,-2.0661831153400376,0.8467421425038449,0.8983106164870479,4.108146122669288,348.67093704245974,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,12.666709325024142
SQL,SPLConqueror,0.1220978754048147,5.5,0.4122178861681764,1.5995938173034143,0.6522693997071742,-2.0661831153400376,0.8467421425038449,0.8983106164870479,4.108146122669288,348.67093704245974,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.88304630055736
SQL,SPLConqueror,0.1220978754048147,5.5,0.4122178861681764,1.5995938173034143,0.6522693997071742,-2.0661831153400376,0.8467421425038449,0.8983106164870479,4.108146122669288,348.67093704245974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,12.640067525766831
SQL,SPLConqueror,0.1220978754048147,5.5,0.4122178861681764,1.5995938173034143,0.6522693997071742,-2.0661831153400376,0.8467421425038449,0.8983106164870479,4.108146122669288,348.67093704245974,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,12.936563726790434
SQL,SPLConqueror,0.1220978754048147,5.5,0.4122178861681764,1.5995938173034143,0.6522693997071742,-2.0661831153400376,0.8467421425038449,0.8983106164870479,4.108146122669288,348.67093704245974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.570304774217965
SQL,SPLConqueror,0.1220978754048147,5.5,0.4122178861681764,1.5995938173034143,0.6522693997071742,-2.0661831153400376,0.8467421425038449,0.8983106164870479,4.108146122669288,348.67093704245974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.846431905429746
SQL,SVR,0.1899270429486535,4.0,0.4528914248947155,1.0059362940715109,0.7408491947291362,-1.320697191424838,0.8357177207583959,0.9255767247295196,3.285833121867962,255.8759150805272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,12.729463682222944
SQL,SVR,0.1899270429486535,4.0,0.4528914248947155,1.0059362940715109,0.7408491947291362,-1.320697191424838,0.8357177207583959,0.9255767247295196,3.285833121867962,255.8759150805272,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,12.987740258646427
SQL,SVR,0.1899270429486535,4.0,0.4528914248947155,1.0059362940715109,0.7408491947291362,-1.320697191424838,0.8357177207583959,0.9255767247295196,3.285833121867962,255.8759150805272,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,12.92890360949542
SQL,SVR,0.1899270429486535,4.0,0.4528914248947155,1.0059362940715109,0.7408491947291362,-1.320697191424838,0.8357177207583959,0.9255767247295196,3.285833121867962,255.8759150805272,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.948006585217888
SQL,SVR,0.1899270429486535,4.0,0.4528914248947155,1.0059362940715109,0.7408491947291362,-1.320697191424838,0.8357177207583959,0.9255767247295196,3.285833121867962,255.8759150805272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,12.651102725391372
SQL,SVR,0.1899270429486535,4.0,0.4528914248947155,1.0059362940715109,0.7408491947291362,-1.320697191424838,0.8357177207583959,0.9255767247295196,3.285833121867962,255.8759150805272,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,13.182141433582371
SQL,SVR,0.1899270429486535,4.0,0.4528914248947155,1.0059362940715109,0.7408491947291362,-1.320697191424838,0.8357177207583959,0.9255767247295196,3.285833121867962,255.8759150805272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.965152673272716
SQL,SVR,0.1899270429486535,4.0,0.4528914248947155,1.0059362940715109,0.7408491947291362,-1.320697191424838,0.8357177207583959,0.9255767247295196,3.285833121867962,255.8759150805272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.70457773595312
storm,DaL,0.0063858080535424,2.0,0.0358993536825864,0.1215095890074167,0.0323705179282867,-2.27250777306477,0.7326837977313757,0.0014423500626716,510.7619469867904,35.10657370517929,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.3163694168343334e-06
storm,DaL,0.0063858080535424,2.0,0.0358993536825864,0.1215095890074167,0.0323705179282867,-2.27250777306477,0.7326837977313757,0.0014423500626716,510.7619469867904,35.10657370517929,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,8.170568794139999e-07
storm,DaL,0.0063858080535424,2.0,0.0358993536825864,0.1215095890074167,0.0323705179282867,-2.27250777306477,0.7326837977313757,0.0014423500626716,510.7619469867904,35.10657370517929,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0
storm,DaL,0.0063858080535424,2.0,0.0358993536825864,0.1215095890074167,0.0323705179282867,-2.27250777306477,0.7326837977313757,0.0014423500626716,510.7619469867904,35.10657370517929,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.950483175663333e-06
storm,DaL,0.0063858080535424,2.0,0.0358993536825864,0.1215095890074167,0.0323705179282867,-2.27250777306477,0.7326837977313757,0.0014423500626716,510.7619469867904,35.10657370517929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.6313639085066665e-07
storm,DaL,0.0063858080535424,2.0,0.0358993536825864,0.1215095890074167,0.0323705179282867,-2.27250777306477,0.7326837977313757,0.0014423500626716,510.7619469867904,35.10657370517929,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0002858791236973
storm,DaL,0.0063858080535424,2.0,0.0358993536825864,0.1215095890074167,0.0323705179282867,-2.27250777306477,0.7326837977313757,0.0014423500626716,510.7619469867904,35.10657370517929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.997250149678e-06
storm,DaL,0.0063858080535424,2.0,0.0358993536825864,0.1215095890074167,0.0323705179282867,-2.27250777306477,0.7326837977313757,0.0014423500626716,510.7619469867904,35.10657370517929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.3163694168346667e-06
storm,DECART,0.017563066024903,1.0,0.0173922098495398,0.0585095913692312,0.1010956175298804,-5.709577864996268,0.8603432911810702,0.0001492395806765,275.1106653456988,29.7246015936255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.36176146569e-07
storm,DECART,0.017563066024903,1.0,0.0173922098495398,0.0585095913692312,0.1010956175298804,-5.709577864996268,0.8603432911810702,0.0001492395806765,275.1106653456988,29.7246015936255,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,9.078409771266666e-07
storm,DECART,0.017563066024903,1.0,0.0173922098495398,0.0585095913692312,0.1010956175298804,-5.709577864996268,0.8603432911810702,0.0001492395806765,275.1106653456988,29.7246015936255,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0
storm,DECART,0.017563066024903,1.0,0.0173922098495398,0.0585095913692312,0.1010956175298804,-5.709577864996268,0.8603432911810702,0.0001492395806765,275.1106653456988,29.7246015936255,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.078409771266666e-08
storm,DECART,0.017563066024903,1.0,0.0173922098495398,0.0585095913692312,0.1010956175298804,-5.709577864996268,0.8603432911810702,0.0001492395806765,275.1106653456988,29.7246015936255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0440171236956663e-06
storm,DECART,0.017563066024903,1.0,0.0173922098495398,0.0585095913692312,0.1010956175298804,-5.709577864996268,0.8603432911810702,0.0001492395806765,275.1106653456988,29.7246015936255,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.000285969907795
storm,DECART,0.017563066024903,1.0,0.0173922098495398,0.0585095913692312,0.1010956175298804,-5.709577864996268,0.8603432911810702,0.0001492395806765,275.1106653456988,29.7246015936255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.177443419943333e-07
storm,DECART,0.017563066024903,1.0,0.0173922098495398,0.0585095913692312,0.1010956175298804,-5.709577864996268,0.8603432911810702,0.0001492395806765,275.1106653456988,29.7246015936255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.624489282706667e-07
storm,DeepPerf,0.0102586114906336,2.0,0.028097529552433,0.0871734050889188,0.0368525896414342,-2.435261982159345,0.7163488232083837,0.001442325838856,113550.90802351158,45.85209163346613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,9.078409771266666e-08
storm,DeepPerf,0.0102586114906336,2.0,0.028097529552433,0.0871734050889188,0.0368525896414342,-2.435261982159345,0.7163488232083837,0.001442325838856,113550.90802351158,45.85209163346613,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.36176146569e-07
storm,DeepPerf,0.0102586114906336,2.0,0.028097529552433,0.0871734050889188,0.0368525896414342,-2.435261982159345,0.7163488232083837,0.001442325838856,113550.90802351158,45.85209163346613,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0
storm,DeepPerf,0.0102586114906336,2.0,0.028097529552433,0.0871734050889188,0.0368525896414342,-2.435261982159345,0.7163488232083837,0.001442325838856,113550.90802351158,45.85209163346613,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.078409771266666e-08
storm,DeepPerf,0.0102586114906336,2.0,0.028097529552433,0.0871734050889188,0.0368525896414342,-2.435261982159345,0.7163488232083837,0.001442325838856,113550.90802351158,45.85209163346613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,9.078409771266666e-08
storm,DeepPerf,0.0102586114906336,2.0,0.028097529552433,0.0871734050889188,0.0368525896414342,-2.435261982159345,0.7163488232083837,0.001442325838856,113550.90802351158,45.85209163346613,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0004622272335029
storm,DeepPerf,0.0102586114906336,2.0,0.028097529552433,0.0871734050889188,0.0368525896414342,-2.435261982159345,0.7163488232083837,0.001442325838856,113550.90802351158,45.85209163346613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
storm,DeepPerf,0.0102586114906336,2.0,0.028097529552433,0.0871734050889188,0.0368525896414342,-2.435261982159345,0.7163488232083837,0.001442325838856,113550.90802351158,45.85209163346613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.177443419943333e-07
storm,DT,0.0129890487411016,1.0,0.0074465866399011,0.0073377302154922,0.0677290836653386,-3.233580263789308,0.8320435353039006,0.0004880091558642,297.1155614029561,30.72908366533865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.6313639085066665e-07
storm,DT,0.0129890487411016,1.0,0.0074465866399011,0.0073377302154922,0.0677290836653386,-3.233580263789308,0.8320435353039006,0.0004880091558642,297.1155614029561,30.72908366533865,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.3603865405296664e-06
storm,DT,0.0129890487411016,1.0,0.0074465866399011,0.0073377302154922,0.0677290836653386,-3.233580263789308,0.8320435353039006,0.0004880091558642,297.1155614029561,30.72908366533865,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0
storm,DT,0.0129890487411016,1.0,0.0074465866399011,0.0073377302154922,0.0677290836653386,-3.233580263789308,0.8320435353039006,0.0004880091558642,297.1155614029561,30.72908366533865,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.36176146569e-07
storm,DT,0.0129890487411016,1.0,0.0074465866399011,0.0073377302154922,0.0677290836653386,-3.233580263789308,0.8320435353039006,0.0004880091558642,297.1155614029561,30.72908366533865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.900966351323333e-07
storm,DT,0.0129890487411016,1.0,0.0074465866399011,0.0073377302154922,0.0677290836653386,-3.233580263789308,0.8320435353039006,0.0004880091558642,297.1155614029561,30.72908366533865,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0004617733130143
storm,DT,0.0129890487411016,1.0,0.0074465866399011,0.0073377302154922,0.0677290836653386,-3.233580263789308,0.8320435353039006,0.0004880091558642,297.1155614029561,30.72908366533865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.085284397069999e-07
storm,DT,0.0129890487411016,1.0,0.0074465866399011,0.0073377302154922,0.0677290836653386,-3.233580263789308,0.8320435353039006,0.0004880091558642,297.1155614029561,30.72908366533865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.539204885633333e-07
